Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
HURRY Conner - CAN - Canada Cup 3 - 2018 - Qualification 2,30.259999999999998,26,Men,13.0,13.7,14.1,13.7,13.0,6.5,6.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,HURRY Conner - CAN
VAN DONGEN Oscar - CAN - Canada Cup 3 - 2018 - Qualification 2,29.769999999999996,27,Men,12.3,13.8,14.4,13.7,14.5,7.1,7.7,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,VAN DONGEN Oscar - CAN
BESSEL Ben - CAN - Canada Cup 3 - 2018 - Qualification 2,24.15,28,Men,12.1,14.4,15.7,13.9,11.7,4.7,4.0,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,BESSEL Ben - CAN
NEISH Taye - CAN - Canada Cup 3 - 2018 - Qualification 2,22.9,29,Men,12.6,10.4,10.6,10.8,13.8,6.1,6.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,NEISH Taye - CAN
PATTON Cole - CAN - Canada Cup 3 - 2018 - Qualification 2,22.009999999999998,30,Men,13.3,12.9,14.5,11.5,11.4,7.4,7.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,PATTON Cole - CAN
PORTELLO Ryan - CAN - Canadian Selections 2 - 2018 - Qualification 2,81.8,1,Men,18.6,18.5,17.9,16.5,18.0,9.0,8.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,PORTELLO Ryan - CAN
KELLY Brenden - CAN - Canadian Selections 2 - 2018 - Qualification 2,80.1,2,Men,18.2,18.2,17.7,18.4,17.8,7.4,8.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KELLY Brenden - CAN
MURATA Yutaro - JPN - Canadian Selections 2 - 2018 - Qualification 2,75.56,3,Men,17.6,18.3,18.2,16.8,17.2,8.5,7.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,MURATA Yutaro - JPN
ULSIFER Luke - CAN - Canadian Selections 2 - 2018 - Qualification 2,75.06,4,Men,18.1,18.0,16.6,17.5,17.0,7.2,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,ULSIFER Luke - CAN
VAILLANCOURT Elliot - CAN - Canadian Selections 2 - 2018 - Qualification 2,74.31,5,Men,18.3,18.2,16.3,17.4,17.2,6.0,6.2,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,VAILLANCOURT Elliot - CAN
KOYAMA Takashi - JPN - Canadian Selections 2 - 2018 - Qualification 2,72.94,6,Men,14.6,17.6,17.2,15.8,15.8,6.3,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KOYAMA Takashi - JPN
PERSON Hayden - CAN - Canadian Selections 2 - 2018 - Qualification 2,72.58,7,Men,17.0,17.4,17.6,16.2,17.6,7.0,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,PERSON Hayden - CAN
JOOSTEN Matt - CAN - Canadian Selections 2 - 2018 - Qualification 2,70.71,8,Men,17.9,17.8,15.9,16.0,16.2,7.0,7.0,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,JOOSTEN Matt - CAN
SUGIMOTO Kosuke - JPN - Canadian Selections 2 - 2018 - Qualification 2,70.5,9,Men,16.6,16.3,16.6,15.2,16.0,7.4,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,SUGIMOTO Kosuke - JPN
LESSARD Olivier - CAN - Canadian Selections 2 - 2018 - Qualification 2,69.92,10,Men,17.4,17.1,15.5,14.0,16.4,7.1,6.8,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,LESSARD Olivier - CAN
BETY Marc Antoine - CAN - Canadian Selections 2 - 2018 - Qualification 2,68.18,11,Men,17.0,16.9,16.9,15.6,15.6,8.6,7.8,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BETY Marc Antoine - CAN
KURODA Brayden - CAN - Canadian Selections 2 - 2018 - Qualification 2,67.42,12,Men,17.0,16.3,14.5,16.6,15.6,5.9,6.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KURODA Brayden - CAN
TANNER Daniel - CAN - Canadian Selections 2 - 2018 - Qualification 2,67.2,13,Men,16.9,15.8,15.9,17.2,15.8,7.1,6.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,TANNER Daniel - CAN
CORDELL Sam - CAN - Canadian Selections 2 - 2018 - Qualification 2,66.98,14,Men,17.6,17.5,15.9,17.2,16.8,7.9,7.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,CORDELL Sam - CAN
NISHIZAWA Taketo - JPN - Canadian Selections 2 - 2018 - Qualification 2,66.79,15,Men,17.7,16.0,15.4,15.2,15.5,7.9,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,NISHIZAWA Taketo - JPN
NADEAU Jean Christophe - CAN - Canadian Selections 2 - 2018 - Qualification 2,66.54,16,Men,16.0,17.5,16.0,16.3,16.0,8.1,7.8,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,NADEAU Jean Christophe - CAN
JOHNSTON Parker - CAN - Canadian Selections 2 - 2018 - Qualification 2,65.79,17,Men,13.9,15.0,16.0,14.3,15.8,7.3,6.7,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,JOHNSTON Parker - CAN
TANNER Marc - CAN - Canadian Selections 2 - 2018 - Qualification 2,65.0,18,Men,14.4,14.9,14.1,16.3,15.0,6.8,6.7,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,TANNER Marc - CAN
IMBEAU Christophe - CAN - Canadian Selections 2 - 2018 - Qualification 2,64.87,19,Men,14.1,16.2,16.4,16.6,16.5,7.9,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,IMBEAU Christophe - CAN
HIRAYAMA Shota - JPN - Canadian Selections 2 - 2018 - Qualification 2,63.76,20,Men,13.9,15.0,15.8,16.8,15.6,8.1,7.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,HIRAYAMA Shota - JPN
KIMOTO Masahiro - JPN - Canadian Selections 2 - 2018 - Qualification 2,61.65,21,Men,15.6,16.1,13.9,12.5,13.0,5.8,5.0,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KIMOTO Masahiro - JPN
PHILLIPS Ethan - CAN - Canadian Selections 2 - 2018 - Qualification 2,60.19,22,Men,12.7,13.7,13.8,14.2,14.0,7.0,7.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,PHILLIPS Ethan - CAN
THIBAULT Olivier - CAN - Canadian Selections 2 - 2018 - Qualification 2,59.29,23,Men,13.9,14.1,15.1,13.6,13.8,5.8,5.5,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,THIBAULT Olivier - CAN
KOIWA Kai - JPN - Canadian Selections 2 - 2018 - Qualification 2,59.08,24,Men,14.0,14.2,14.4,15.2,14.8,7.8,7.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KOIWA Kai - JPN
GUY TESSIER Olivier - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.59,25,Men,14.1,15.4,15.9,13.9,15.2,7.7,7.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,GUY TESSIER Olivier - CAN
MARTEL Devon - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.44,26,Men,14.1,14.3,14.8,14.0,14.5,6.8,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,MARTEL Devon - CAN
PHIPPS Koleton - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.18,27,Men,14.7,14.4,14.5,13.8,15.0,5.6,6.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,PHIPPS Koleton - CAN
FRECHETTE Christian - CAN - Canadian Selections 2 - 2018 - Qualification 2,55.87,28,Men,12.9,14.2,14.4,13.0,13.0,6.9,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,FRECHETTE Christian - CAN
PARSONS Jackson - CAN - Canadian Selections 2 - 2018 - Qualification 2,55.81,29,Men,12.6,15.3,15.2,13.5,14.0,8.2,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,PARSONS Jackson - CAN
GOSSELIN Pier Alexandre - CAN - Canadian Selections 2 - 2018 - Qualification 2,54.16,30,Men,12.2,13.6,14.6,13.2,13.0,8.5,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,GOSSELIN Pier Alexandre - CAN
KINGSBURY Mikael - CAN - Canadian Championships - 2018 - Final 1,93.16,1,Men,18.5,19.3,18.9,19.0,19.2,8.9,9.3,Finals,2018,2018-Canadian Championships,Final 1,0.0,KINGSBURY Mikael - CAN
GAGNON Marc Antoine - CAN - Canadian Championships - 2018 - Final 1,85.12,2,Men,18.0,18.1,18.4,18.0,17.4,8.2,9.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,GAGNON Marc Antoine - CAN
CHUNLAUD Kerrian - CAN - Canadian Championships - 2018 - Final 1,83.53,3,Men,17.7,17.3,17.6,17.5,17.3,9.4,8.6,Finals,2018,2018-Canadian Championships,Final 1,0.0,CHUNLAUD Kerrian - CAN
KELLY Brenden - CAN - Canadian Championships - 2018 - Final 1,82.9,4,Men,17.4,17.5,17.5,17.2,17.8,7.5,7.7,Finals,2018,2018-Canadian Championships,Final 1,0.0,KELLY Brenden - CAN
DUMAIS Laurent - CAN - Canadian Championships - 2018 - Final 1,81.55,5,Men,17.8,17.5,17.2,16.9,17.5,9.3,9.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,DUMAIS Laurent - CAN
CLOUTIER Gabriel - CAN - Canadian Championships - 2018 - Final 1,81.05,6,Men,17.2,16.9,16.3,17.5,17.1,9.6,9.5,Finals,2018,2018-Canadian Championships,Final 1,0.0,CLOUTIER Gabriel - CAN
LEMIEUX Simon - CAN - Canadian Championships - 2018 - Final 1,80.81,7,Men,16.9,17.0,17.3,17.2,17.7,6.6,6.6,Finals,2018,2018-Canadian Championships,Final 1,0.0,LEMIEUX Simon - CAN
ULSIFER Luke - CAN - Canadian Championships - 2018 - Final 1,80.65,8,Men,17.3,17.2,16.8,17.2,17.3,8.4,8.8,Finals,2018,2018-Canadian Championships,Final 1,0.0,ULSIFER Luke - CAN
DUFRESNE Gabriel - CAN - Canadian Championships - 2018 - Final 1,79.21,9,Men,17.5,17.8,17.7,17.4,17.2,9.0,8.9,Finals,2018,2018-Canadian Championships,Final 1,0.0,DUFRESNE Gabriel - CAN
NADEAU Jean Christophe - CAN - Canadian Championships - 2018 - Final 1,77.98,10,Men,17.0,17.6,16.6,16.6,16.9,9.5,9.4,Finals,2018,2018-Canadian Championships,Final 1,0.0,NADEAU Jean Christophe - CAN
ANDISON Robbie - CAN - Canadian Championships - 2018 - Final 1,76.72,11,Men,17.1,16.8,16.4,17.4,17.2,7.4,8.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,ANDISON Robbie - CAN
TANNER Daniel - CAN - Canadian Championships - 2018 - Final 1,74.8,12,Men,16.8,16.5,16.2,15.8,16.9,8.3,8.3,Finals,2018,2018-Canadian Championships,Final 1,0.0,TANNER Daniel - CAN
LESSARD Olivier - CAN - Canadian Championships - 2018 - Final 1,58.18,13,Men,15.0,14.5,13.5,14.2,14.1,9.2,8.7,Finals,2018,2018-Canadian Championships,Final 1,0.0,LESSARD Olivier - CAN
GUY TESSIER Olivier - CAN - Canadian Championships - 2018 - Final 1,53.9,14,Men,16.2,17.0,15.0,15.8,12.0,6.2,6.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,GUY TESSIER Olivier - CAN
THIBAULT Olivier - CAN - Canadian Championships - 2018 - Qualification 1,50.43,15,Men,16.5,15.8,15.6,16.0,15.6,6.2,7.6,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,THIBAULT Olivier - CAN
TANNER Marc - CAN - Canadian Championships - 2018 - Qualification 1,50.190000000000005,16,Men,16.2,15.4,16.1,15.8,16.2,4.9,4.3,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,TANNER Marc - CAN
RETZER Mathew - CZE - Canadian Championships - 2018 - Qualification 1,49.96999999999999,17,Men,15.0,15.1,15.8,15.6,16.0,5.1,6.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,RETZER Mathew - CZE
VIEL Julien - CAN - Canadian Championships - 2018 - Qualification 1,48.82,18,Men,16.0,15.6,16.2,16.5,15.8,7.9,7.3,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,VIEL Julien - CAN
CORDELL Sam - CAN - Canadian Championships - 2018 - Qualification 1,48.29,19,Men,16.2,15.6,15.7,16.0,15.5,6.0,5.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,CORDELL Sam - CAN
GAUTHIER Julien - CAN - Canadian Championships - 2018 - Qualification 1,47.46999999999999,20,Men,16.1,15.5,16.1,15.5,15.8,6.1,6.4,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,GAUTHIER Julien - CAN
PERSON Hayden - CAN - Canadian Championships - 2018 - Qualification 1,46.82999999999999,21,Men,16.4,15.6,15.5,15.6,15.6,5.6,5.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,PERSON Hayden - CAN
FRECHETTE Christian - CAN - Canadian Championships - 2018 - Qualification 1,46.74,22,Men,16.3,15.5,15.8,16.3,15.4,5.0,6.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,FRECHETTE Christian - CAN
JOOSTEN Matt - CAN - Canadian Championships - 2018 - Qualification 1,46.29,23,Men,15.4,15.7,15.4,15.6,15.7,2.8,2.8,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,JOOSTEN Matt - CAN
CAMPEAU Nicolas - CAN - Canadian Championships - 2018 - Qualification 1,46.050000000000004,24,Men,16.2,15.3,15.3,15.7,15.9,5.2,6.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,CAMPEAU Nicolas - CAN
IMBEAU Christophe - CAN - Canadian Championships - 2018 - Qualification 1,45.76,25,Men,16.5,15.4,15.7,16.4,15.8,5.6,6.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,IMBEAU Christophe - CAN
DURHAM Joseph - CAN - Canadian Championships - 2018 - Qualification 1,44.96999999999999,26,Men,14.6,15.5,15.3,15.4,15.9,6.6,6.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DURHAM Joseph - CAN
BELLUCCI Massimo - CAN - Canadian Championships - 2018 - Qualification 1,44.559999999999995,27,Men,16.0,15.4,15.9,15.2,15.4,5.2,5.1,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BELLUCCI Massimo - CAN
PHIPPS Koleton - CAN - Canadian Championships - 2018 - Qualification 1,44.410000000000004,28,Men,16.3,15.8,15.7,16.1,15.4,4.8,4.1,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,PHIPPS Koleton - CAN
MARTEL Devon - CAN - Canadian Championships - 2018 - Qualification 1,43.91,29,Men,15.3,15.8,15.4,15.8,16.1,6.8,6.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,MARTEL Devon - CAN
GAGNON Thomas - CAN - Canadian Championships - 2018 - Qualification 1,43.54,30,Men,16.1,15.6,15.1,15.4,15.3,6.9,6.3,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,GAGNON Thomas - CAN
CHALIFOUX Louis David - CAN - Canada Cup 1 - 2019 - Final 1,81.05,1,Men,18.0,18.4,18.4,18.2,18.0,8.0,8.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,CHALIFOUX Louis David - CAN
THIVIERGE Charles  Olivier - CAN - Canada Cup 1 - 2019 - Final 1,76.08,2,Men,17.3,17.4,16.5,17.4,17.5,7.5,7.7,Finals,2019,2019-Canada Cup 1,Final 1,0.0,THIVIERGE Charles  Olivier - CAN
CLOUTIER ASSELIN Felix - CAN - Canada Cup 1 - 2019 - Final 1,75.83,3,Men,16.8,16.6,16.6,16.5,16.8,7.8,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,CLOUTIER ASSELIN Felix - CAN
CORDELL Sam - CAN - Canada Cup 1 - 2019 - Final 1,75.13,4,Men,17.2,16.6,17.0,17.2,17.0,8.0,8.0,Finals,2019,2019-Canada Cup 1,Final 1,0.0,CORDELL Sam - CAN
DESAUTELS Mats - CAN - Canada Cup 1 - 2019 - Final 1,74.95,5,Men,16.9,17.1,16.4,16.4,15.8,7.9,8.0,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DESAUTELS Mats - CAN
VIEL Julien - CAN - Canada Cup 1 - 2019 - Final 1,74.93,6,Men,17.0,17.2,16.8,16.7,17.3,8.0,8.3,Finals,2019,2019-Canada Cup 1,Final 1,0.0,VIEL Julien - CAN
NADON Benjamin - CAN - Canada Cup 1 - 2019 - Final 1,73.1,7,Men,15.8,16.4,16.4,17.1,16.4,8.0,7.9,Finals,2019,2019-Canada Cup 1,Final 1,0.0,NADON Benjamin - CAN
THIBAULT Olivier - CAN - Canada Cup 1 - 2019 - Final 1,71.9,8,Men,16.0,15.9,16.2,16.2,16.4,8.0,8.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,THIBAULT Olivier - CAN
GAGNON Louis - CAN - Canada Cup 1 - 2019 - Final 1,71.25,9,Men,15.9,16.4,16.6,16.4,16.2,7.5,7.3,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GAGNON Louis - CAN
BEAULIEU Charles - CAN - Canada Cup 1 - 2019 - Final 1,71.1,10,Men,16.2,16.2,16.1,16.3,16.2,8.0,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,BEAULIEU Charles - CAN
DAWSON Quinn - CAN - Canada Cup 1 - 2019 - Final 1,70.65,11,Men,16.5,16.3,16.8,16.8,16.8,8.0,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DAWSON Quinn - CAN
GOODISON Samuel - CAN - Canada Cup 1 - 2019 - Final 1,70.42,12,Men,16.0,16.5,16.2,16.3,15.9,7.8,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GOODISON Samuel - CAN
BELLUCCI Massimo - CAN - Canada Cup 1 - 2019 - Final 1,69.86,13,Men,16.0,15.8,16.2,16.1,15.8,6.4,6.8,Finals,2019,2019-Canada Cup 1,Final 1,0.0,BELLUCCI Massimo - CAN
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Final 1,69.39,14,Men,15.6,15.4,15.6,15.0,14.6,7.7,7.5,Finals,2019,2019-Canada Cup 1,Final 1,0.0,ROY Jeremie - CAN
BOUCHARD Mathis - CAN - Canada Cup 1 - 2019 - Final 1,68.3,15,Men,15.9,16.0,15.8,15.2,16.0,7.8,7.7,Finals,2019,2019-Canada Cup 1,Final 1,0.0,BOUCHARD Mathis - CAN
MYSKO Alex - CAN - Canada Cup 1 - 2019 - Final 1,68.23,16,Men,16.1,15.7,15.2,15.7,15.6,8.0,8.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,MYSKO Alex - CAN
DROUIN Xavier - CAN - Canada Cup 1 - 2019 - Final 1,67.83,17,Men,15.6,15.7,16.0,16.2,15.6,7.8,7.5,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DROUIN Xavier - CAN
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Final 1,65.98,18,Men,15.0,16.1,15.9,15.7,15.8,7.0,7.3,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DUBUC Jeremy - CAN
VAN DER MERWE Dylan - CAN - Canada Cup 1 - 2019 - Final 1,35.01,19,Men,15.0,14.2,14.8,15.9,16.0,1.9,1.9,Finals,2019,2019-Canada Cup 1,Final 1,0.0,VAN DER MERWE Dylan - CAN
FRECHETTE Christian - CAN - Canada Cup 1 - 2019 - Final 1,30.01,20,Men,14.5,16.2,16.0,16.3,16.1,8.1,7.9,Finals,2019,2019-Canada Cup 1,Final 1,0.0,FRECHETTE Christian - CAN
TANNER Marc - CAN - Canada Cup 1 - 2019 - Qualification 2,29.730000000000008,21,Men,15.5,14.8,15.2,15.4,14.3,4.0,4.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,TANNER Marc - CAN
DELISLE Simon - CAN - Canada Cup 1 - 2019 - Qualification 2,29.320000000000004,22,Men,14.9,13.4,14.3,14.4,14.2,6.4,6.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DELISLE Simon - CAN
MATTHEWS Aidan - CAN - Canada Cup 1 - 2019 - Qualification 2,27.660000000000007,23,Men,15.0,13.8,15.0,15.2,13.7,7.8,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,MATTHEWS Aidan - CAN
PARSONS Jackson - CAN - Canada Cup 1 - 2019 - Qualification 2,27.650000000000002,24,Men,14.9,14.4,15.4,15.0,14.2,7.0,6.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,PARSONS Jackson - CAN
DIONNE Justin - CAN - Canada Cup 1 - 2019 - Qualification 2,27.310000000000006,25,Men,14.0,13.9,14.2,14.5,14.2,5.3,5.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DIONNE Justin - CAN
CHARLAND Loic - CAN - Canada Cup 1 - 2019 - Qualification 2,27.280000000000005,26,Men,15.0,14.7,13.9,14.4,14.0,5.5,5.4,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,CHARLAND Loic - CAN
DUBUC Joey - CAN - Canada Cup 1 - 2019 - Qualification 2,25.950000000000006,27,Men,13.0,12.6,13.4,15.6,14.4,8.1,8.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DUBUC Joey - CAN
THIVIERGE Frederic - CAN - Canada Cup 1 - 2019 - Qualification 2,25.44,28,Men,14.3,14.4,14.4,13.9,13.8,6.8,6.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,THIVIERGE Frederic - CAN
ROBERGE Felix - CAN - Canada Cup 1 - 2019 - Qualification 2,25.200000000000006,29,Men,14.1,14.4,14.4,13.5,13.2,5.8,5.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ROBERGE Felix - CAN
GREANYA Aiden - CAN - Canada Cup 1 - 2019 - Qualification 2,25.060000000000006,30,Men,12.8,12.6,13.8,13.1,12.4,7.8,7.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GREANYA Aiden - CAN
TANNER Daniel - CAN - Canadian Selections 1 - 2019 - Final 1,78.14,1,Men,18.3,18.0,18.8,17.6,18.3,7.1,6.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,TANNER Daniel - CAN
VAILLANCOURT Elliot - CAN - Canadian Selections 1 - 2019 - Final 1,77.37,2,Men,18.2,17.8,18.0,18.3,18.0,6.4,6.0,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,VAILLANCOURT Elliot - CAN
BERTRAND Felix - CAN - Canadian Selections 1 - 2019 - Final 1,75.74,3,Men,18.0,18.1,18.1,17.7,17.8,6.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,BERTRAND Felix - CAN
KOBER Jordan - CAN - Canadian Selections 1 - 2019 - Final 1,74.89,4,Men,17.7,17.7,18.6,17.8,17.4,5.6,5.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,KOBER Jordan - CAN
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Final 1,73.63,5,Men,17.8,17.5,16.9,17.4,18.0,5.6,5.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,PHIPPS Koleton - CAN
DAWSON Quinn - CAN - Canadian Selections 1 - 2019 - Final 1,72.14,6,Men,15.7,18.0,16.6,16.9,16.7,6.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DAWSON Quinn - CAN
VIEL Julien - CAN - Canadian Selections 1 - 2019 - Final 1,71.74,7,Men,17.9,17.2,17.1,17.0,17.8,6.1,6.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,VIEL Julien - CAN
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Final 1,69.35,8,Men,15.9,17.5,16.4,16.6,17.6,5.5,5.8,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,BELLUCCI Massimo - CAN
CORDELL Sam - CAN - Canadian Selections 1 - 2019 - Final 1,68.96,9,Men,17.8,16.9,16.4,17.2,16.6,5.1,4.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,CORDELL Sam - CAN
DESAUTELS Mats - CAN - Canadian Selections 1 - 2019 - Final 1,68.58,10,Men,15.9,16.1,16.5,16.0,16.0,6.9,6.8,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DESAUTELS Mats - CAN
THIVIERGE Charles Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,66.69,11,Men,15.1,16.3,16.2,16.6,15.6,6.0,5.9,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,THIVIERGE Charles Olivier - CAN
KURODA Brayden - CAN - Canadian Selections 1 - 2019 - Final 1,66.58,12,Men,17.2,16.4,15.9,16.6,17.4,7.1,7.0,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,KURODA Brayden - CAN
THIBAULT Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,66.1,13,Men,14.9,14.8,16.7,16.4,16.6,5.7,5.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,THIBAULT Olivier - CAN
RETZER Mathew - CZE - Canadian Selections 1 - 2019 - Final 1,64.85,14,Men,17.3,15.3,15.7,16.2,16.8,5.7,5.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,RETZER Mathew - CZE
NISHIZAWA Taketo - JPN - Canadian Selections 1 - 2019 - Final 1,64.25,15,Men,16.4,13.0,15.1,13.0,16.1,7.3,7.6,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,NISHIZAWA Taketo - JPN
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Final 1,62.16,16,Men,15.7,14.9,15.9,16.8,17.0,5.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,GAUTHIER Julien - CAN
SHIMAKAWA Takuya - JPN - Canadian Selections 1 - 2019 - Final 1,61.17,17,Men,18.4,16.2,17.2,16.0,18.2,7.1,7.3,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,SHIMAKAWA Takuya - JPN
TAKAGISHI Gaku - JPN - Canadian Selections 1 - 2019 - Final 1,55.44,18,Men,15.1,10.0,13.9,16.1,15.0,5.1,4.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,TAKAGISHI Gaku - JPN
CHALIFOUX Louis David - CAN - Canadian Selections 1 - 2019 - Final 1,40.12,19,Men,18.3,17.4,17.1,15.9,18.8,7.6,7.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,CHALIFOUX Louis David - CAN
TANNER Marc - CAN - Canadian Selections 1 - 2019 - Final 1,28.07,20,Men,16.1,16.2,15.1,16.0,16.8,5.2,5.6,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,TANNER Marc - CAN
RICE Lewis - CAN - Canadian Selections 1 - 2019 - Qualification 2,26.96,21,Men,12.9,12.9,14.7,15.2,14.8,5.4,5.6,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,RICE Lewis - CAN
PARSONS Jackson - CAN - Canadian Selections 1 - 2019 - Qualification 2,25.11,22,Men,14.1,14.0,13.6,14.6,15.5,5.7,6.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,PARSONS Jackson - CAN
