Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Qualification 2,67.65,5,Women,16.4,16.5,16.0,16.7,16.2,6.1,6.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,VAILLANCOURT Sandrine - CAN
DESAUTELS Mia - CAN - Canada Cup 1 - 2018 - Qualification 1,67.65,5,Women,15.8,16.3,16.0,16.6,16.1,8.4,8.2,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,DESAUTELS Mia - CAN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 2 - 2018 - Qualification 1,70.1,5,Women,16.6,16.5,16.4,15.3,15.8,8.1,8.0,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
PARKER Madison - CAN - Canadian Selections 1 - 2018 - Qualification 2,8.61,28,Women,10.0,10.0,10.0,10.8,10.0,6.8,6.7,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,PARKER Madison - CAN
GILBERT Valerie - CAN - Canadian Selections 1 - 2018 - Qualification 2,63.2,3,Women,14.4,14.5,15.7,14.8,15.0,7.3,7.7,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,GILBERT Valerie - CAN
DELSAME Florence - CAN - Canadian Championships - 2018 - Qualification 1,59.42,18,Women,15.2,15.3,14.7,14.9,15.3,2.0,2.2,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DELSAME Florence - CAN
CHICK Alexa - CAN - Canada Cup 3 - 2018 - Final 1,59.42,9,Women,14.9,14.5,15.4,14.1,15.2,6.6,6.3,Finals,2018,2018-Canada Cup 3,Final 1,0.0,CHICK Alexa - CAN
FINLAYSON Shaina - CAN - Canadian Selections 2 - 2018 - Qualification 2,37.24,27,Women,11.9,12.4,12.9,11.6,10.0,5.6,6.2,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,FINLAYSON Shaina - CAN
MARKLE Searik - CAN - Canada Cup 3 - 2018 - Final 1,74.92,1,Women,18.0,17.4,16.6,17.0,16.9,7.7,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MARKLE Searik - CAN
MIKKELSEN Maya - CAN - Canada Cup 3 - 2018 - Qualification 1,56.45,13,Women,16.1,15.1,16.0,14.7,15.0,5.3,4.4,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,MIKKELSEN Maya - CAN
NEISH Jory - CAN - Canada Cup 1 - 2018 - Qualification 1,14.32,20,Women,11.8,12.0,12.0,12.7,12.2,8.0,7.8,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,NEISH Jory - CAN
KOBER Chloe - CAN - Canada Cup 3 - 2018 - Qualification 1,66.37,6,Women,16.1,15.8,15.7,16.0,16.5,6.1,5.6,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,KOBER Chloe - CAN
CHICK Alexa - CAN - Canadian Championships - 2018 - Qualification 1,53.62,20,Women,14.9,15.0,13.9,14.7,15.2,4.0,3.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,CHICK Alexa - CAN
DESAUTELS Mia - CAN - Canadian Selections 1 - 2018 - Qualification 1,51.34,17,Women,14.1,12.4,12.0,13.6,13.9,6.2,6.9,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,DESAUTELS Mia - CAN
FINLAYSON Shaina - CAN - Canadian Championships - 2018 - Qualification 1,52.91,21,Women,14.0,15.0,14.3,14.5,14.4,5.5,6.4,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,FINLAYSON Shaina - CAN
VAILLANCOURT Sandrine - CAN - Canadian Championships - 2018 - Qualification 1,63.55,9,Women,14.0,13.8,15.6,15.5,15.4,5.6,6.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,VAILLANCOURT Sandrine - CAN
DELSAME Florence - CAN - Canada Cup 3 - 2018 - Qualification 2,36.24,20,Women,17.5,17.4,17.3,17.0,17.2,2.0,2.0,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,DELSAME Florence - CAN
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Qualification 1,73.64,3,Women,16.1,15.5,16.0,16.5,16.0,7.9,7.2,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,GAGNON Sofiane - CAN
LABELLE Cassandre - CAN - Canada Cup 1 - 2018 - Qualification 2,51.44,14,Women,12.8,13.0,14.8,14.6,14.0,7.4,7.5,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,LABELLE Cassandre - CAN
RYKUITER Jamie - CAN - Canadian Selections 2 - 2018 - Qualification 2,48.22,24,Women,13.1,13.6,13.3,13.8,14.0,6.4,5.0,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,RYKUITER Jamie - CAN
BERGEVIN Mikela - CAN - Canadian Championships - 2018 - Qualification 1,60.99,15,Women,14.0,15.4,14.3,15.0,15.5,5.8,5.6,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BERGEVIN Mikela - CAN
FUKUSHIMA Shunka - JPN - Canadian Selections 1 - 2018 - Qualification 2,56.95,12,Women,13.7,14.3,14.4,14.8,13.5,6.2,6.3,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,FUKUSHIMA Shunka - JPN
PARKER Madison - CAN - Canadian Championships - 2018 - Qualification 1,61.4,13,Women,14.6,15.0,14.5,14.5,14.7,6.2,5.5,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,PARKER Madison - CAN
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Final 1,65.34,4,Women,15.0,15.8,15.5,15.8,16.2,7.3,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,TODD Kassidy - CAN
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 2,41.22,17,Women,11.4,12.0,12.0,11.9,12.8,7.0,7.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,GHERT Talya - CAN
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Final 1,73.92,3,Women,16.3,16.9,16.1,16.5,16.8,7.7,7.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,SCHWINGHAMMER Maia - CAN
TODD Kassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,58.26,11,Women,13.2,14.3,14.0,14.0,13.0,8.0,7.0,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,TODD Kassidy - CAN
PARKER Madison - CAN - Canada Cup 2 - 2018 - Qualification 1,64.37,8,Women,16.5,16.9,15.4,15.4,16.4,4.7,4.1,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,PARKER Madison - CAN
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Final 1,64.37,5,Women,15.2,16.1,15.5,16.0,15.4,7.4,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,VAILLANCOURT Sandrine - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 3 - 2018 - Qualification 1,71.39,4,Women,16.7,17.1,17.5,17.4,17.8,7.3,6.8,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
KOBER Chloe - CAN - Canadian Selections 2 - 2018 - Qualification 1,52.39,20,Women,12.9,14.5,14.4,13.8,13.9,6.5,6.7,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,KOBER Chloe - CAN
NEISH Jory - CAN - Canada Cup 2 - 2018 - Qualification 1,31.64,20,Women,11.8,10.3,11.0,13.0,11.4,5.9,5.6,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,NEISH Jory - CAN
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.17,16,Women,14.1,14.9,14.7,14.5,15.0,7.1,7.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,SCHWINGHAMMER Maia - CAN
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2018 - Qualification 1,63.94,6,Women,15.1,15.9,16.0,13.8,14.2,7.1,6.2,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,BERGEVIN Mikela - CAN
MARKLE Searik - CAN - Canadian Selections 2 - 2018 - Qualification 2,67.14,8,Women,16.3,16.1,15.9,14.6,15.9,7.4,6.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,MARKLE Searik - CAN
VAILLANCOURT Sandrine - CAN - Canadian Selections 2 - 2018 - Qualification 2,60.09,13,Women,15.1,15.2,15.8,13.8,14.9,6.0,5.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,VAILLANCOURT Sandrine - CAN
DUNHAM Ava - CAN - Canadian Selections 1 - 2018 - Qualification 2,7.06,30,Women,8.5,9.9,10.4,10.8,9.8,6.6,6.6,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,DUNHAM Ava - CAN
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 2,29.71,24,Women,9.9,9.5,9.1,9.5,9.0,5.8,5.1,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,LOVELL Sasha - CAN
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 1,39.34,20,Women,10.8,11.7,11.9,12.7,12.7,6.5,6.6,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,GHERT Talya - CAN
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Final 1,61.61,8,Women,14.3,14.7,15.7,14.4,14.5,6.3,6.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,LINTON Jessica - CAN
RYKUITER Jamie - CAN - Canadian Selections 1 - 2018 - Qualification 1,12.86,26,Women,7.7,10.5,8.4,9.8,10.0,6.0,5.8,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,RYKUITER Jamie - CAN
MARKLE Searik - CAN - Canadian Selections 1 - 2018 - Qualification 1,56.58,10,Women,14.1,13.5,12.8,13.2,13.0,6.6,6.8,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,MARKLE Searik - CAN
BROWN Berkley - CAN - Canadian Championships - 2018 - Qualification 1,68.7,7,Women,16.2,15.9,15.3,15.6,15.1,8.2,7.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BROWN Berkley - CAN
BOULIANNE Annarose - CAN - Canada Cup 2 - 2018 - Qualification 1,55.04,14,Women,14.0,13.9,12.5,15.1,13.8,6.4,6.5,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,BOULIANNE Annarose - CAN
KAJIWARA Yuki - JPN - Canadian Selections 2 - 2018 - Qualification 1,70.28,4,Women,15.7,16.9,16.7,15.2,15.9,7.6,8.2,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,KAJIWARA Yuki - JPN
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 1,60.03,13,Women,15.6,16.1,15.2,15.8,15.5,8.1,7.7,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,SCHWINGHAMMER Maia - CAN
CHICK Alexa - CAN - Canada Cup 2 - 2018 - Qualification 1,55.98,11,Women,16.5,16.8,15.6,14.8,14.8,5.6,6.1,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,CHICK Alexa - CAN
TANIGUCHI Ayaho - JPN - Canadian Selections 2 - 2018 - Qualification 2,68.77,6,Women,16.3,16.6,16.3,16.8,15.5,8.3,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,TANIGUCHI Ayaho - JPN
VIAU Emmanuelle - CAN - Canada Cup 1 - 2018 - Qualification 2,43.43,16,Women,12.2,11.6,12.0,11.0,11.4,5.3,6.2,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,VIAU Emmanuelle - CAN
MILLETTE Ode - CAN - Canadian Selections 1 - 2018 - Qualification 2,7.62,29,Women,10.1,10.1,9.0,10.5,10.0,3.9,3.2,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,MILLETTE Ode - CAN
BUTTERWORTH Cassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,30.92,26,Women,10.9,10.0,12.5,10.2,9.0,6.7,7.0,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
BROWN Berkley - CAN - Canadian Selections 2 - 2018 - Qualification 2,72.11,3,Women,16.9,17.3,16.4,16.8,17.0,8.4,7.8,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BROWN Berkley - CAN
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 1,29.27,27,Women,9.1,9.4,8.9,9.5,9.3,5.0,4.7,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,LOVELL Sasha - CAN
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Final 1,72.45,6,Women,16.4,16.2,16.1,16.3,16.3,7.1,7.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,GAGNON Sofiane - CAN
BERGEVIN Mikela - CAN - Canada Cup 1 - 2018 - Qualification 1,69.43,4,Women,16.1,16.5,16.4,15.5,16.8,6.9,7.0,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,BERGEVIN Mikela - CAN
MIKKELSEN Maya - CAN - Canadian Championships - 2018 - Qualification 1,61.46,12,Women,14.8,14.8,14.7,14.8,14.6,6.0,6.5,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,MIKKELSEN Maya - CAN
PERNISIE Hailie - CAN - Canada Cup 3 - 2018 - Qualification 1,36.74,22,Women,11.7,12.1,11.4,11.9,12.7,5.1,4.3,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,PERNISIE Hailie - CAN
FINLAYSON Shaina - CAN - Canadian Selections 2 - 2018 - Qualification 1,39.24,29,Women,12.3,12.0,9.8,12.0,11.8,6.7,5.6,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,FINLAYSON Shaina - CAN
DESAUTELS Mia - CAN - Canada Cup 3 - 2018 - Qualification 1,56.64,12,Women,13.7,14.7,15.6,15.5,16.1,6.3,6.0,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,DESAUTELS Mia - CAN
DESAUTELS Mia - CAN - Canadian Selections 1 - 2018 - Qualification 2,49.51,19,Women,13.6,10.9,10.5,12.5,11.0,8.4,7.4,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,DESAUTELS Mia - CAN
CAPICIK Chase - CAN - Canada Cup 3 - 2018 - Qualification 1,41.27,18,Women,13.5,15.1,14.9,14.7,13.8,6.7,6.8,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,CAPICIK Chase - CAN
KOEHLER Kaylee - CAN - Canada Cup 2 - 2018 - Final 1,25.4,9,Women,16.8,16.2,15.5,15.1,16.0,6.8,6.1,Finals,2018,2018-Canada Cup 2,Final 1,0.0,KOEHLER Kaylee - CAN
MACDONALD Jordan - CAN - Canada Cup 3 - 2018 - Qualification 2,47.2,15,Women,11.8,11.7,12.2,12.1,12.2,5.5,5.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,MACDONALD Jordan - CAN
TODD Kassidy - CAN - Canadian Selections 1 - 2018 - Qualification 1,60.66,8,Women,13.9,14.1,14.1,14.2,13.8,6.6,7.1,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,TODD Kassidy - CAN
BUTTERWORTH Cassidy - CAN - Canada Cup 3 - 2018 - Qualification 2,53.04,14,Women,13.3,14.2,16.1,15.7,15.0,6.1,6.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
KOEHLER Kaylee - CAN - Canada Cup 2 - 2018 - Qualification 1,62.61,9,Women,14.0,15.6,14.6,15.8,16.0,6.1,5.7,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,KOEHLER Kaylee - CAN
BRUNELLE Catherine - CAN - Canada Cup 1 - 2018 - Qualification 2,67.57,7,Women,15.8,16.0,16.4,15.7,16.4,7.1,6.2,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,BRUNELLE Catherine - CAN
BUTTERWORTH Cassidy - CAN - Canadian Selections 2 - 2018 - Qualification 2,36.31,28,Women,11.1,11.7,10.9,12.6,11.4,6.6,6.6,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
MARKLE Searik - CAN - Canadian Championships - 2018 - Qualification 1,65.11,8,Women,13.8,15.5,14.3,13.8,15.4,6.5,7.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,MARKLE Searik - CAN
MACDONALD Ainsley - CAN - Canadian Selections 1 - 2018 - Qualification 1,17.18,24,Women,7.4,9.0,8.0,10.5,9.0,2.7,4.0,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,MACDONALD Ainsley - CAN
GAGNON Sofiane - CAN - Canadian Selections 2 - 2018 - Qualification 2,75.36,1,Women,18.0,18.1,17.0,16.0,16.9,7.1,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,GAGNON Sofiane - CAN
MIKKELSEN Maya - CAN - Canada Cup 3 - 2018 - Final 1,55.48,11,Women,14.9,15.9,15.9,15.8,15.9,5.0,5.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MIKKELSEN Maya - CAN
LABELLE Cassandre - CAN - Canadian Championships - 2018 - Qualification 1,60.46,17,Women,14.5,14.5,14.8,14.8,14.7,5.9,5.7,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,LABELLE Cassandre - CAN
MACDONALD Ainsley - CAN - Canadian Selections 1 - 2018 - Qualification 2,43.94,22,Women,8.2,12.4,12.5,10.5,12.0,7.1,7.0,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,MACDONALD Ainsley - CAN
OTSUKA Sachi - JPN - Canadian Selections 2 - 2018 - Qualification 2,58.25,15,Women,14.1,15.5,14.8,14.0,14.0,6.2,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,OTSUKA Sachi - JPN
KOBER Chloe - CAN - Canadian Selections 1 - 2018 - Qualification 2,47.97,20,Women,14.3,12.4,12.4,10.8,13.6,5.4,4.9,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,KOBER Chloe - CAN
GAGNON Sofiane - CAN - Canadian Selections 1 - 2018 - Qualification 2,65.85,2,Women,14.6,15.5,15.2,14.0,15.0,6.0,5.6,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,GAGNON Sofiane - CAN
BUTTERWORTH Cassidy - CAN - Canadian Championships - 2018 - Qualification 1,52.17,22,Women,14.9,14.0,14.4,14.2,14.1,4.4,3.1,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BUTTERWORTH Cassidy - CAN
KOEHLER Kaylee - CAN - Canada Cup 1 - 2018 - Qualification 1,57.53,11,Women,15.0,14.5,14.4,14.2,14.8,6.1,6.1,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,KOEHLER Kaylee - CAN
DESAUTELS Mia - CAN - Canadian Selections 2 - 2018 - Qualification 1,49.46,23,Women,13.7,13.7,13.6,12.5,14.0,6.6,6.0,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,DESAUTELS Mia - CAN
BERGEVIN Mikela - CAN - Canada Cup 1 - 2018 - Qualification 2,72.14,3,Women,17.0,15.9,16.6,16.3,16.5,7.7,7.9,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,BERGEVIN Mikela - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 2 - 2018 - Qualification 1,77.83,1,Women,18.0,17.0,18.2,18.4,17.1,7.9,8.0,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
NISHITA Reika - JPN - Canadian Selections 1 - 2018 - Qualification 2,60.17,9,Women,13.1,14.4,14.2,12.8,13.0,8.1,7.4,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,NISHITA Reika - JPN
DELSAME Florence - CAN - Canada Cup 2 - 2018 - Qualification 1,71.74,5,Women,17.3,16.7,17.4,17.3,17.2,6.4,6.4,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,DELSAME Florence - CAN
GODBOUT Rowanne - CAN - Canada Cup 1 - 2018 - Qualification 1,48.66,15,Women,13.8,14.1,14.0,14.2,14.5,6.3,6.0,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,GODBOUT Rowanne - CAN
GILBERT Valerie - CAN - Canadian Selections 2 - 2018 - Qualification 2,44.94,26,Women,17.6,15.6,16.4,16.2,15.8,7.8,8.0,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,GILBERT Valerie - CAN
LINTON Jessica - CAN - Canadian Selections 2 - 2018 - Qualification 1,53.33,19,Women,16.2,13.8,13.3,14.2,13.5,6.7,6.3,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,LINTON Jessica - CAN
KAJIWARA Yuki - JPN - Canadian Selections 1 - 2018 - Qualification 2,62.04,6,Women,13.6,14.7,14.6,14.0,13.8,7.3,7.1,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,KAJIWARA Yuki - JPN
GILBERT Valerie - CAN - Canadian Championships - 2018 - Qualification 1,73.97,2,Women,16.2,16.2,15.6,15.8,16.2,6.5,7.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,GILBERT Valerie - CAN
BROWN Berkley - CAN - Canadian Selections 1 - 2018 - Qualification 2,34.19,25,Women,16.0,15.4,14.5,15.8,14.8,8.7,7.3,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,BROWN Berkley - CAN
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Qualification 1,72.39,3,Women,17.1,16.8,17.4,17.5,17.1,6.8,6.5,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,SCHWINGHAMMER Maia - CAN
DELSAME Florence - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.01,17,Women,13.9,15.0,15.9,14.0,14.8,6.1,6.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,DELSAME Florence - CAN
BRUNELLE Catherine - CAN - Canadian Selections 2 - 2018 - Qualification 2,56.56,18,Women,14.6,14.3,14.4,14.0,14.6,6.8,7.2,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BRUNELLE Catherine - CAN
LABELLE Cassandre - CAN - Canadian Selections 2 - 2018 - Qualification 1,47.92,24,Women,13.1,12.6,12.7,14.0,11.0,6.0,5.1,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,LABELLE Cassandre - CAN
KOBER Chloe - CAN - Canada Cup 3 - 2018 - Qualification 2,31.73,22,Women,16.8,16.3,16.3,16.0,16.7,7.8,8.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,KOBER Chloe - CAN
LINTON Jessica - CAN - Canadian Selections 1 - 2018 - Qualification 1,63.41,4,Women,14.4,15.5,15.7,14.8,15.0,7.8,7.9,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,LINTON Jessica - CAN
DUNHAM Ava - CAN - Canadian Selections 2 - 2018 - Qualification 1,11.3,31,Women,9.8,10.9,10.0,10.8,11.2,5.7,6.5,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,DUNHAM Ava - CAN
GHERT Talya - CAN - Canada Cup 2 - 2018 - Qualification 1,34.67,19,Women,10.0,10.5,11.8,11.3,10.2,6.8,6.0,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,GHERT Talya - CAN
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 2 - 2018 - Qualification 2,64.83,9,Women,13.6,15.9,16.3,15.8,15.0,6.8,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,DESMARAIS GILBERT Laurianne - CAN
MILLETTE Ode - CAN - Canada Cup 3 - 2018 - Final 1,61.64,7,Women,15.1,15.1,15.2,15.1,15.9,6.4,6.5,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MILLETTE Ode - CAN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2018 - Qualification 1,58.71,9,Women,13.7,13.9,14.8,13.8,14.0,6.8,7.6,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
FORGET Emilie - CAN - Canada Cup 1 - 2018 - Qualification 1,60.92,9,Women,13.0,13.7,15.2,15.8,13.6,8.2,7.5,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,FORGET Emilie - CAN
PARKER Madison - CAN - Canada Cup 3 - 2018 - Final 1,59.11,10,Women,14.6,14.8,15.2,14.2,14.9,7.0,7.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,PARKER Madison - CAN
IHARA Haruka - JPN - Canadian Selections 2 - 2018 - Qualification 2,67.91,7,Women,15.3,15.7,15.4,14.2,15.8,6.4,6.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,IHARA Haruka - JPN
DELSAME Florence - CAN - Canadian Selections 1 - 2018 - Qualification 2,60.34,8,Women,13.4,14.4,14.1,15.3,14.0,7.1,7.8,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,DELSAME Florence - CAN
PERNISIE Hailie - CAN - Canada Cup 3 - 2018 - Qualification 2,26.38,25,Women,11.0,11.3,11.5,10.9,11.5,5.0,4.6,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,PERNISIE Hailie - CAN
NISHITA Reika - JPN - Canadian Selections 2 - 2018 - Qualification 2,70.57,4,Women,16.7,16.5,13.8,16.0,15.5,6.3,7.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,NISHITA Reika - JPN
SCHWINGHAMMER Maia - CAN - Canadian Selections 1 - 2018 - Qualification 2,61.7,7,Women,14.5,14.5,14.1,15.2,13.8,6.2,5.0,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,SCHWINGHAMMER Maia - CAN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2018 - Qualification 2,63.04,4,Women,14.0,14.5,14.6,14.3,14.6,8.0,8.2,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
IHARA Haruka - JPN - Canadian Selections 2 - 2018 - Qualification 1,61.6,8,Women,14.6,14.9,14.6,15.2,14.6,6.4,6.9,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,IHARA Haruka - JPN
GILBERT Valerie - CAN - Canadian Selections 2 - 2018 - Qualification 1,76.6,1,Women,17.6,18.3,18.3,16.0,16.5,8.4,8.4,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,GILBERT Valerie - CAN
VAILLANCOURT Sandrine - CAN - Canadian Selections 1 - 2018 - Qualification 2,52.94,14,Women,10.8,12.0,13.1,11.2,13.0,6.7,7.2,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,VAILLANCOURT Sandrine - CAN
DESMARAIS GILBERT Laurianne - CAN - Canada Cup 1 - 2018 - Qualification 1,74.01,1,Women,16.2,18.1,16.4,16.6,17.9,7.4,6.5,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,DESMARAIS GILBERT Laurianne - CAN
HURRY Kiera - CAN - Canada Cup 3 - 2018 - Qualification 2,40.74,18,Women,11.3,12.1,12.3,12.0,11.0,6.0,6.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,HURRY Kiera - CAN
DESAUTELS Mia - CAN - Canada Cup 3 - 2018 - Qualification 2,54.47,12,Women,14.1,14.6,15.9,15.1,15.5,6.2,6.3,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,DESAUTELS Mia - CAN
