Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
ROBERTS Nathan - USA - World Cup 8 - 2004 - Final 1,79.83,7,Men,4.4,4.5,4.5,4.5,4.4,1.0,1.3,Finals,2004,2004-World Cup 8,Final 1,8.0,ROBERTS Nathan - USA
SCHIMAN Jim - CAN - World Cup 8 - 2004 - Final 1,79.73,8,Men,4.5,4.4,4.5,4.3,4.6,0.9,0.9,Finals,2004,2004-World Cup 8,Final 1,8.0,SCHIMAN Jim - CAN
RILEY Ryan - USA - World Cup 8 - 2004 - Final 1,71.43,9,Men,3.6,3.8,3.4,3.5,4.1,1.0,1.3,Finals,2004,2004-World Cup 8,Final 1,8.0,RILEY Ryan - USA
WESTERLUND Luke - USA - World Cup 8 - 2004 - Final 1,65.47,10,Men,2.9,2.9,3.0,2.4,3.0,2.0,2.1,Finals,2004,2004-World Cup 8,Final 1,8.0,WESTERLUND Luke - USA
MOREAU Marc Andre - CAN - World Cup 8 - 2004 - Final 1,38.87,11,Men,1.5,1.7,2.5,1.6,1.4,2.0,2.0,Finals,2004,2004-World Cup 8,Final 1,8.0,MOREAU Marc Andre - CAN
MUSTONEN Sami - FIN - World Cup 8 - 2004 - Final 1,3.07,12,Men,0.1,0.2,0.5,0.1,0.1,0.4,0.3,Finals,2004,2004-World Cup 8,Final 1,8.0,MUSTONEN Sami - FIN
COLAS Guilbaut - FRA - World Cup 8 - 2004 - Qualification,2.93999999999999,13,Men,3.9,4.3,4.3,3.9,4.3,2.0,2.0,Qualification,2004,2004-World Cup 8,Qualification,8.0,COLAS Guilbaut - FRA
SHARIFULLIN Ruslan - RUS - World Cup 8 - 2004 - Qualification,2.899999999999998,14,Men,4.2,4.3,4.5,4.3,4.1,1.8,2.0,Qualification,2004,2004-World Cup 8,Qualification,8.0,SHARIFULLIN Ruslan - RUS
ROUSSEAU Pierre Alexandre - CAN - World Cup 8 - 2004 - Qualification,1.3999999999999981,15,Men,4.2,4.3,4.6,4.4,4.4,1.4,1.2,Qualification,2004,2004-World Cup 8,Qualification,8.0,ROUSSEAU Pierre Alexandre - CAN
DOLGODVOROV Denis - RUS - World Cup 8 - 2004 - Qualification,1.3399999999999959,16,Men,3.9,4.3,4.3,4.0,4.3,2.0,2.1,Qualification,2004,2004-World Cup 8,Qualification,8.0,DOLGODVOROV Denis - RUS
GLUSHCHENKO Vitaly - RUS - World Cup 8 - 2004 - Qualification,0.8999999999999981,17,Men,4.1,4.4,4.4,4.2,4.1,1.7,1.6,Qualification,2004,2004-World Cup 8,Qualification,8.0,GLUSHCHENKO Vitaly - RUS
FORTKORD Fredrik - SWE - World Cup 8 - 2004 - Qualification,0.369999999999997,18,Men,4.0,4.4,4.4,4.3,4.4,1.8,1.6,Qualification,2004,2004-World Cup 8,Qualification,8.0,FORTKORD Fredrik - SWE
UENO Osamu - JPN - World Cup 8 - 2004 - Qualification,-0.3000000000000047,19,Men,4.2,4.5,4.2,4.3,4.4,1.7,1.4,Qualification,2004,2004-World Cup 8,Qualification,8.0,UENO Osamu - JPN
TANNER Warren - CAN - World Cup 8 - 2004 - Qualification,-0.7300000000000115,20,Men,3.9,4.1,4.4,4.1,4.4,1.7,1.4,Qualification,2004,2004-World Cup 8,Qualification,8.0,TANNER Warren - CAN
SUGA Tadashi - JPN - World Cup 8 - 2004 - Qualification,-1.1600000000000041,21,Men,4.0,4.1,4.1,4.2,3.9,1.9,2.0,Qualification,2004,2004-World Cup 8,Qualification,8.0,SUGA Tadashi - JPN
LAHTELA Janne - FIN - World Cup 8 - 2004 - Qualification,-2.2300000000000115,22,Men,3.5,3.6,3.6,3.4,3.6,2.1,2.3,Qualification,2004,2004-World Cup 8,Qualification,8.0,LAHTELA Janne - FIN
TSUKITA Yugo - JPN - World Cup 8 - 2004 - Qualification,-2.360000000000007,23,Men,4.0,4.4,4.3,4.1,4.2,1.7,1.5,Qualification,2004,2004-World Cup 8,Qualification,8.0,TSUKITA Yugo - JPN
ROBERTSON Michael - AUS - World Cup 8 - 2004 - Qualification,-2.7000000000000104,24,Men,3.9,4.2,4.2,4.1,4.2,2.1,1.8,Qualification,2004,2004-World Cup 8,Qualification,8.0,ROBERTSON Michael - AUS
HOFSTETTER Marco - SUI - World Cup 8 - 2004 - Qualification,-3.399999999999999,25,Men,4.1,4.0,4.1,4.1,3.9,1.4,1.4,Qualification,2004,2004-World Cup 8,Qualification,8.0,HOFSTETTER Marco - SUI
NISHI Nobuyuki - JPN - World Cup 8 - 2004 - Qualification,-4.43,26,Men,3.9,3.5,4.0,3.8,4.3,1.5,1.7,Qualification,2004,2004-World Cup 8,Qualification,8.0,NISHI Nobuyuki - JPN
FISHER Nick - AUS - World Cup 8 - 2004 - Qualification,-5.030000000000008,27,Men,3.6,4.1,3.8,3.7,4.1,1.5,1.6,Qualification,2004,2004-World Cup 8,Qualification,8.0,FISHER Nick - AUS
GALLI Simone - ITA - World Cup 8 - 2004 - Qualification,-6.300000000000004,28,Men,4.0,3.8,3.8,3.5,3.8,1.5,1.7,Qualification,2004,2004-World Cup 8,Qualification,8.0,GALLI Simone - ITA
OZAKI Kai - JPN - World Cup 8 - 2004 - Qualification,-7.130000000000003,29,Men,3.8,3.9,3.7,3.4,3.8,1.6,1.6,Qualification,2004,2004-World Cup 8,Qualification,8.0,OZAKI Kai - JPN
BLOECHL Gerhard - GER - World Cup 8 - 2004 - Qualification,-8.030000000000008,30,Men,3.7,3.7,4.0,3.8,4.2,1.0,1.3,Qualification,2004,2004-World Cup 8,Qualification,8.0,BLOECHL Gerhard - GER
BABIC David - USA - World Cup 10 - 2004 - Final 1,88.17,1,Men,4.6,4.7,4.6,4.8,4.6,2.0,2.2,Finals,2004,2004-World Cup 10,Final 1,5.5,BABIC David - USA
ROUSSEAU Pierre Alexandre - CAN - World Cup 10 - 2004 - Final 1,87.3,2,Men,4.7,4.7,4.9,4.8,4.7,2.4,2.4,Finals,2004,2004-World Cup 10,Final 1,5.5,ROUSSEAU Pierre Alexandre - CAN
LAHTELA Janne - FIN - World Cup 10 - 2004 - Final 1,87.17,3,Men,4.3,4.5,4.7,4.6,4.6,2.1,2.1,Finals,2004,2004-World Cup 10,Final 1,5.5,LAHTELA Janne - FIN
ROBERTS Nathan - USA - World Cup 10 - 2004 - Final 1,86.57,4,Men,4.7,4.7,4.8,4.7,4.7,2.0,1.8,Finals,2004,2004-World Cup 10,Final 1,5.5,ROBERTS Nathan - USA
MOREAU Marc Andre - CAN - World Cup 10 - 2004 - Final 1,85.23,5,Men,4.6,4.7,4.3,4.6,4.5,1.8,2.1,Finals,2004,2004-World Cup 10,Final 1,5.5,MOREAU Marc Andre - CAN
PRESTON Tim - USA - World Cup 10 - 2004 - Final 1,83.9,6,Men,4.6,4.6,4.3,4.5,4.3,2.1,2.2,Finals,2004,2004-World Cup 10,Final 1,5.5,PRESTON Tim - USA
NIOL Laurent - FRA - World Cup 10 - 2004 - Final 1,83.37,7,Men,4.7,4.6,4.6,4.7,4.4,1.8,2.0,Finals,2004,2004-World Cup 10,Final 1,5.5,NIOL Laurent - FRA
RONKAINEN Mikko - FIN - World Cup 10 - 2004 - Final 1,82.77,8,Men,4.5,4.4,4.4,4.3,4.5,2.1,2.1,Finals,2004,2004-World Cup 10,Final 1,5.5,RONKAINEN Mikko - FIN
CABRAL Travis Antone - USA - World Cup 10 - 2004 - Final 1,82.37,9,Men,4.4,4.5,4.5,4.5,4.8,1.6,2.0,Finals,2004,2004-World Cup 10,Final 1,5.5,CABRAL Travis Antone - USA
SHARIFULLIN Ruslan - RUS - World Cup 10 - 2004 - Final 1,81.13,10,Men,4.4,4.4,4.5,4.6,4.3,1.6,1.7,Finals,2004,2004-World Cup 10,Final 1,5.5,SHARIFULLIN Ruslan - RUS
UENO Osamu - JPN - World Cup 10 - 2004 - Final 1,76.1,11,Men,4.0,3.6,3.9,4.2,4.3,2.0,1.9,Finals,2004,2004-World Cup 10,Final 1,5.5,UENO Osamu - JPN
DAWSON Toby - USA - World Cup 10 - 2004 - Final 1,71.27,12,Men,3.6,3.6,3.6,3.6,3.8,1.5,1.6,Finals,2004,2004-World Cup 10,Final 1,5.5,DAWSON Toby - USA
TANNER Warren - CAN - World Cup 10 - 2004 - Qualification,71.17,13,Men,4.4,4.6,4.3,4.2,4.4,1.6,1.7,Qualification,2004,2004-World Cup 10,Qualification,5.5,TANNER Warren - CAN
SUGA Tadashi - JPN - World Cup 10 - 2004 - Qualification,71.07,14,Men,4.4,4.5,4.3,4.4,4.2,2.0,2.0,Qualification,2004,2004-World Cup 10,Qualification,5.5,SUGA Tadashi - JPN
DAUNFELDT Olle - SWE - World Cup 10 - 2004 - Qualification,70.5,15,Men,4.4,4.5,4.3,4.4,4.3,1.8,1.7,Qualification,2004,2004-World Cup 10,Qualification,5.5,DAUNFELDT Olle - SWE
COLAS Guilbaut - FRA - World Cup 10 - 2004 - Qualification,69.37,16,Men,4.6,4.3,4.3,3.8,3.8,2.0,1.7,Qualification,2004,2004-World Cup 10,Qualification,5.5,COLAS Guilbaut - FRA
DOLGODVOROV Denis - RUS - World Cup 10 - 2004 - Qualification,69.27,17,Men,4.1,4.3,4.1,4.3,4.2,1.8,1.5,Qualification,2004,2004-World Cup 10,Qualification,5.5,DOLGODVOROV Denis - RUS
MASUKAWA Yu - JPN - World Cup 10 - 2004 - Qualification,69.0,18,Men,4.1,4.4,4.4,4.3,4.0,1.4,1.6,Qualification,2004,2004-World Cup 10,Qualification,5.5,MASUKAWA Yu - JPN
RILEY Ryan - USA - World Cup 10 - 2004 - Qualification,68.47,19,Men,4.2,4.2,4.2,4.2,4.1,1.5,1.5,Qualification,2004,2004-World Cup 10,Qualification,5.5,RILEY Ryan - USA
SHIMOYAMA Kenro - JPN - World Cup 10 - 2004 - Qualification,67.87,20,Men,4.4,4.4,4.1,4.5,4.5,1.5,1.5,Qualification,2004,2004-World Cup 10,Qualification,5.5,SHIMOYAMA Kenro - JPN
GLUSHCHENKO Vitaly - RUS - World Cup 10 - 2004 - Qualification,67.87,21,Men,4.5,4.6,4.1,4.4,4.4,1.1,0.7,Qualification,2004,2004-World Cup 10,Qualification,5.5,GLUSHCHENKO Vitaly - RUS
DUFOSSE Gregoire - FRA - World Cup 10 - 2004 - Qualification,67.83,22,Men,4.2,4.3,4.0,4.0,4.4,1.7,1.8,Qualification,2004,2004-World Cup 10,Qualification,5.5,DUFOSSE Gregoire - FRA
TSUKITA Yugo - JPN - World Cup 10 - 2004 - Qualification,67.53,23,Men,4.5,4.5,4.0,4.4,4.4,1.4,1.3,Qualification,2004,2004-World Cup 10,Qualification,5.5,TSUKITA Yugo - JPN
PALAZOT Silvan - FRA - World Cup 10 - 2004 - Qualification,67.37,24,Men,4.0,4.4,3.9,4.2,4.1,2.2,1.9,Qualification,2004,2004-World Cup 10,Qualification,5.5,PALAZOT Silvan - FRA
FORTKORD Fredrik - SWE - World Cup 10 - 2004 - Qualification,67.33,25,Men,4.5,4.5,3.9,4.3,4.3,1.2,1.2,Qualification,2004,2004-World Cup 10,Qualification,5.5,FORTKORD Fredrik - SWE
GAARDEN HANSEN Arild - NOR - World Cup 10 - 2004 - Qualification,66.07,26,Men,4.3,4.5,4.1,4.2,4.4,1.8,2.0,Qualification,2004,2004-World Cup 10,Qualification,5.5,GAARDEN HANSEN Arild - NOR
LUUSUA Tapio - FIN - World Cup 10 - 2004 - Qualification,65.77,27,Men,4.2,3.7,4.0,3.9,3.9,1.6,1.8,Qualification,2004,2004-World Cup 10,Qualification,5.5,LUUSUA Tapio - FIN
SPETT Per - SWE - World Cup 10 - 2004 - Qualification,65.6,28,Men,4.3,4.2,4.1,4.1,4.1,1.7,1.2,Qualification,2004,2004-World Cup 10,Qualification,5.5,SPETT Per - SWE
JOHNSON Brady - USA - World Cup 10 - 2004 - Qualification,65.47,29,Men,4.2,4.1,4.1,4.3,4.0,1.6,1.4,Qualification,2004,2004-World Cup 10,Qualification,5.5,JOHNSON Brady - USA
KOLOMAINEN Lauri - FIN - World Cup 10 - 2004 - Qualification,65.17,30,Men,4.4,3.8,3.8,3.7,4.2,2.0,2.2,Qualification,2004,2004-World Cup 10,Qualification,5.5,KOLOMAINEN Lauri - FIN
LAHTELA Janne - FIN - World Cup 5 - 2004 - Final 1,87.63,1,Men,4.8,4.4,4.4,4.6,4.5,2.5,2.2,Finals,2004,2004-World Cup 5,Final 1,1.0,LAHTELA Janne - FIN
WESTERLUND Luke - USA - World Cup 5 - 2004 - Final 1,87.0,2,Men,4.5,4.4,4.6,4.4,4.4,2.1,2.1,Finals,2004,2004-World Cup 5,Final 1,1.0,WESTERLUND Luke - USA
CABRAL Travis Antone - USA - World Cup 5 - 2004 - Final 1,86.3,3,Men,4.6,4.5,4.4,4.8,4.5,2.1,2.3,Finals,2004,2004-World Cup 5,Final 1,1.0,CABRAL Travis Antone - USA
MAYER Travis - USA - World Cup 5 - 2004 - Final 1,85.77,4,Men,4.6,4.6,4.8,4.7,4.7,2.1,1.9,Finals,2004,2004-World Cup 5,Final 1,1.0,MAYER Travis - USA
JOHNSON Brady - USA - World Cup 5 - 2004 - Final 1,84.8,5,Men,4.6,4.7,4.7,4.5,4.6,2.1,2.2,Finals,2004,2004-World Cup 5,Final 1,1.0,JOHNSON Brady - USA
THERRIEN Jean Francois - CAN - World Cup 5 - 2004 - Final 1,81.7,6,Men,4.5,4.4,4.4,4.3,4.4,2.0,1.9,Finals,2004,2004-World Cup 5,Final 1,1.0,THERRIEN Jean Francois - CAN
BLOOM Jeremy - USA - World Cup 5 - 2004 - Final 1,81.17,7,Men,4.2,4.1,4.3,4.0,4.2,2.2,2.3,Finals,2004,2004-World Cup 5,Final 1,1.0,BLOOM Jeremy - USA
LUUSUA Tapio - FIN - World Cup 5 - 2004 - Final 1,81.03,8,Men,4.4,4.7,4.6,4.4,4.5,2.0,1.6,Finals,2004,2004-World Cup 5,Final 1,1.0,LUUSUA Tapio - FIN
BABIC David - USA - World Cup 5 - 2004 - Final 1,80.7,9,Men,3.7,4.0,4.1,4.1,3.8,2.4,2.2,Finals,2004,2004-World Cup 5,Final 1,1.0,BABIC David - USA
ROUSSEAU Pierre Alexandre - CAN - World Cup 5 - 2004 - Final 1,77.0,10,Men,4.0,4.2,3.9,4.1,4.1,2.5,2.1,Finals,2004,2004-World Cup 5,Final 1,1.0,ROUSSEAU Pierre Alexandre - CAN
ROBERTSON Michael - AUS - World Cup 5 - 2004 - Final 1,65.47,11,Men,3.0,3.5,3.4,3.5,3.1,2.4,2.3,Finals,2004,2004-World Cup 5,Final 1,1.0,ROBERTSON Michael - AUS
MOREAU Marc Andre - CAN - World Cup 5 - 2004 - Final 1,35.23,12,Men,1.1,1.0,2.0,2.0,1.8,2.3,2.2,Finals,2004,2004-World Cup 5,Final 1,1.0,MOREAU Marc Andre - CAN
BEGG SMITH Dale - AUS - World Cup 5 - 2004 - Qualification,34.63,13,Men,4.3,4.4,4.6,3.9,4.3,1.9,1.7,Qualification,2004,2004-World Cup 5,Qualification,1.0,BEGG SMITH Dale - AUS
GLUSHCHENKO Vitaly - RUS - World Cup 5 - 2004 - Qualification,33.96,14,Men,4.4,4.3,4.2,4.4,4.4,1.7,1.7,Qualification,2004,2004-World Cup 5,Qualification,1.0,GLUSHCHENKO Vitaly - RUS
MUSTONEN Sami - FIN - World Cup 5 - 2004 - Qualification,33.88999999999999,15,Men,4.3,4.3,4.1,4.0,4.1,2.0,2.0,Qualification,2004,2004-World Cup 5,Qualification,1.0,MUSTONEN Sami - FIN
SHARIFULLIN Ruslan - RUS - World Cup 5 - 2004 - Qualification,33.88999999999999,16,Men,4.3,4.2,4.3,3.8,4.2,2.0,1.9,Qualification,2004,2004-World Cup 5,Qualification,1.0,SHARIFULLIN Ruslan - RUS
COLAS Guilbaut - FRA - World Cup 5 - 2004 - Qualification,33.589999999999996,17,Men,4.2,4.0,3.8,4.1,4.3,1.9,1.8,Qualification,2004,2004-World Cup 5,Qualification,1.0,COLAS Guilbaut - FRA
LASSILA Lauri - FIN - World Cup 5 - 2004 - Qualification,32.589999999999996,18,Men,4.3,4.5,4.2,4.0,3.9,1.9,1.8,Qualification,2004,2004-World Cup 5,Qualification,1.0,LASSILA Lauri - FIN
TANNER Warren - CAN - World Cup 5 - 2004 - Qualification,31.690000000000005,19,Men,4.3,4.5,4.0,4.0,4.2,2.0,1.9,Qualification,2004,2004-World Cup 5,Qualification,1.0,TANNER Warren - CAN
UENO Osamu - JPN - World Cup 5 - 2004 - Qualification,31.660000000000004,20,Men,4.2,4.1,4.1,4.2,4.2,1.7,1.6,Qualification,2004,2004-World Cup 5,Qualification,1.0,UENO Osamu - JPN
FORTKORD Fredrik - SWE - World Cup 5 - 2004 - Qualification,31.529999999999994,21,Men,4.2,4.2,4.2,4.2,4.1,1.7,1.9,Qualification,2004,2004-World Cup 5,Qualification,1.0,FORTKORD Fredrik - SWE
NIOL Laurent - FRA - World Cup 5 - 2004 - Qualification,31.46,22,Men,4.2,4.0,3.9,4.1,4.3,1.4,1.8,Qualification,2004,2004-World Cup 5,Qualification,1.0,NIOL Laurent - FRA
TYUMENTSEV Vladimir - RUS - World Cup 5 - 2004 - Qualification,31.32999999999999,23,Men,4.1,4.1,4.1,4.2,4.2,2.1,2.1,Qualification,2004,2004-World Cup 5,Qualification,1.0,TYUMENTSEV Vladimir - RUS
DAWSON Toby - USA - World Cup 5 - 2004 - Qualification,31.089999999999996,24,Men,3.6,3.1,3.4,3.7,3.9,2.4,2.3,Qualification,2004,2004-World Cup 5,Qualification,1.0,DAWSON Toby - USA
ROBERTS Nathan - USA - World Cup 5 - 2004 - Qualification,31.029999999999994,25,Men,3.6,3.6,3.6,3.6,3.5,2.4,2.2,Qualification,2004,2004-World Cup 5,Qualification,1.0,ROBERTS Nathan - USA
DOLGODVOROV Denis - RUS - World Cup 5 - 2004 - Qualification,30.490000000000002,26,Men,3.9,4.2,3.9,4.1,4.0,1.9,2.0,Qualification,2004,2004-World Cup 5,Qualification,1.0,DOLGODVOROV Denis - RUS
PRESTON Tim - USA - World Cup 5 - 2004 - Qualification,30.059999999999995,27,Men,4.4,4.4,4.2,4.2,3.9,1.4,1.3,Qualification,2004,2004-World Cup 5,Qualification,1.0,PRESTON Tim - USA
SUGA Tadashi - JPN - World Cup 5 - 2004 - Qualification,28.990000000000002,28,Men,3.9,4.4,4.1,4.3,3.9,2.0,2.1,Qualification,2004,2004-World Cup 5,Qualification,1.0,SUGA Tadashi - JPN
SCHIMAN Jim - CAN - World Cup 5 - 2004 - Qualification,28.589999999999996,29,Men,4.1,3.8,4.0,4.2,4.3,1.4,1.2,Qualification,2004,2004-World Cup 5,Qualification,1.0,SCHIMAN Jim - CAN
GAARDEN HANSEN Arild - NOR - World Cup 5 - 2004 - Qualification,28.559999999999995,30,Men,4.0,3.8,3.9,3.8,3.8,2.2,2.2,Qualification,2004,2004-World Cup 5,Qualification,1.0,GAARDEN HANSEN Arild - NOR
LAHTELA Janne - FIN - World Cup 11 - 2004 - Final 1,90.73,1,Men,4.8,4.8,4.6,4.5,4.7,2.3,2.1,Finals,2004,2004-World Cup 11,Final 1,0.5,LAHTELA Janne - FIN
ROUSSEAU Pierre Alexandre - CAN - World Cup 11 - 2004 - Final 1,86.4,2,Men,4.8,4.7,4.7,4.7,4.7,2.1,2.1,Finals,2004,2004-World Cup 11,Final 1,0.5,ROUSSEAU Pierre Alexandre - CAN
BABIC David - USA - World Cup 11 - 2004 - Final 1,84.8,3,Men,4.4,4.3,4.4,4.5,4.4,2.2,2.1,Finals,2004,2004-World Cup 11,Final 1,0.5,BABIC David - USA
LUUSUA Tapio - FIN - World Cup 11 - 2004 - Final 1,83.07,4,Men,4.5,4.5,4.4,4.3,4.5,2.1,2.0,Finals,2004,2004-World Cup 11,Final 1,0.5,LUUSUA Tapio - FIN
MUSTONEN Sami - FIN - World Cup 11 - 2004 - Final 1,82.73,5,Men,4.6,4.6,4.3,4.6,4.5,1.9,2.1,Finals,2004,2004-World Cup 11,Final 1,0.5,MUSTONEN Sami - FIN
PALAZOT Silvan - FRA - World Cup 11 - 2004 - Final 1,81.33,6,Men,4.5,4.4,4.4,4.5,4.2,1.9,2.0,Finals,2004,2004-World Cup 11,Final 1,0.5,PALAZOT Silvan - FRA
MOREAU Marc Andre - CAN - World Cup 11 - 2004 - Final 1,80.0,7,Men,4.6,4.3,4.3,4.4,4.3,1.6,1.7,Finals,2004,2004-World Cup 11,Final 1,0.5,MOREAU Marc Andre - CAN
SIMM Garrett - CAN - World Cup 11 - 2004 - Final 1,76.3,8,Men,4.5,4.5,4.0,4.4,4.3,1.6,1.6,Finals,2004,2004-World Cup 11,Final 1,0.5,SIMM Garrett - CAN
GALLI Simone - ITA - World Cup 11 - 2004 - Final 1,71.37,9,Men,4.1,4.2,4.2,4.2,4.3,1.2,1.3,Finals,2004,2004-World Cup 11,Final 1,0.5,GALLI Simone - ITA
ROBERTS Nathan - USA - World Cup 11 - 2004 - Final 1,63.97,10,Men,3.6,3.5,2.7,3.0,3.0,2.4,2.3,Finals,2004,2004-World Cup 11,Final 1,0.5,ROBERTS Nathan - USA
RONKAINEN Mikko - FIN - World Cup 8 - 2005 - Final 1,86.23,1,Men,4.6,4.6,4.8,4.8,4.5,2.2,2.2,Finals,2005,2005-World Cup 8,Final 1,1.0,RONKAINEN Mikko - FIN
BLOOM Jeremy - USA - World Cup 8 - 2005 - Final 1,84.63,2,Men,4.7,4.7,4.7,4.8,4.6,2.2,2.1,Finals,2005,2005-World Cup 8,Final 1,1.0,BLOOM Jeremy - USA
FORTKORD Fredrik - SWE - World Cup 8 - 2005 - Final 1,84.37,3,Men,4.8,4.5,4.6,4.7,4.5,2.1,2.1,Finals,2005,2005-World Cup 8,Final 1,1.0,FORTKORD Fredrik - SWE
COLAS Guilbaut - FRA - World Cup 8 - 2005 - Final 1,83.63,4,Men,4.3,4.4,4.7,4.4,4.5,2.2,2.2,Finals,2005,2005-World Cup 8,Final 1,1.0,COLAS Guilbaut - FRA
BEGG SMITH Dale - AUS - World Cup 8 - 2005 - Final 1,83.43,5,Men,4.7,4.4,4.6,4.7,4.7,2.4,2.2,Finals,2005,2005-World Cup 8,Final 1,1.0,BEGG SMITH Dale - AUS
CABRAL Travis Antone - USA - World Cup 8 - 2005 - Final 1,82.13,6,Men,4.3,4.3,4.8,3.9,4.4,2.1,2.1,Finals,2005,2005-World Cup 8,Final 1,1.0,CABRAL Travis Antone - USA
DAWSON Toby - USA - World Cup 8 - 2005 - Final 1,78.17,7,Men,4.4,4.2,4.1,4.2,4.0,2.2,2.2,Finals,2005,2005-World Cup 8,Final 1,1.0,DAWSON Toby - USA
MUSTONEN Sami - FIN - World Cup 8 - 2005 - Final 1,78.13,8,Men,4.3,4.4,4.5,4.3,4.2,1.4,1.7,Finals,2005,2005-World Cup 8,Final 1,1.0,MUSTONEN Sami - FIN
ROUSSEAU Pierre Alexandre - CAN - World Cup 8 - 2005 - Final 1,76.1,9,Men,4.0,4.0,4.0,4.0,4.1,2.0,1.8,Finals,2005,2005-World Cup 8,Final 1,1.0,ROUSSEAU Pierre Alexandre - CAN
SMYSHLIAEV Aleksandr - OAR - World Cup 8 - 2005 - Final 1,75.97,10,Men,4.1,4.2,4.4,4.1,3.9,2.0,2.0,Finals,2005,2005-World Cup 8,Final 1,1.0,SMYSHLIAEV Aleksandr - OAR
GLUSHCHENKO Vitaly - RUS - World Cup 8 - 2005 - Final 1,71.17,11,Men,3.9,4.1,3.6,3.8,3.7,1.8,1.9,Finals,2005,2005-World Cup 8,Final 1,1.0,GLUSHCHENKO Vitaly - RUS
VOLKOV Andrey - RUS - World Cup 8 - 2005 - Final 1,11.7,12,Men,0.5,0.1,0.2,1.0,0.4,1.9,2.0,Finals,2005,2005-World Cup 8,Final 1,1.0,VOLKOV Andrey - RUS
DOLGODVOROV Denis - RUS - World Cup 8 - 2005 - Qualification,11.529999999999998,13,Men,4.3,4.3,4.1,4.3,4.0,1.8,2.0,Qualification,2005,2005-World Cup 8,Qualification,1.0,DOLGODVOROV Denis - RUS
BABIC David - USA - World Cup 8 - 2005 - Qualification,11.260000000000002,14,Men,4.3,4.3,4.3,3.8,4.1,1.8,1.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,BABIC David - USA
SPETT Per - SWE - World Cup 8 - 2005 - Qualification,11.23,15,Men,4.1,4.4,4.2,4.1,4.0,2.1,1.9,Qualification,2005,2005-World Cup 8,Qualification,1.0,SPETT Per - SWE
MOREAU Marc Andre - CAN - World Cup 8 - 2005 - Qualification,10.430000000000003,16,Men,4.2,3.9,3.9,3.9,3.7,1.8,1.9,Qualification,2005,2005-World Cup 8,Qualification,1.0,MOREAU Marc Andre - CAN
THERRIEN Jean Francois - CAN - World Cup 8 - 2005 - Qualification,9.999999999999996,17,Men,4.3,4.5,4.1,4.2,4.2,1.6,1.6,Qualification,2005,2005-World Cup 8,Qualification,1.0,THERRIEN Jean Francois - CAN
WESTERLUND Luke - USA - World Cup 8 - 2005 - Qualification,8.559999999999999,18,Men,4.5,4.3,4.3,4.0,4.0,2.0,2.1,Qualification,2005,2005-World Cup 8,Qualification,1.0,WESTERLUND Luke - USA
BOSIA Claudio - ITA - World Cup 8 - 2005 - Qualification,8.329999999999995,19,Men,4.5,4.1,3.9,4.2,4.1,2.1,2.3,Qualification,2005,2005-World Cup 8,Qualification,1.0,BOSIA Claudio - ITA
GAARDEN HANSEN Arild - NOR - World Cup 8 - 2005 - Qualification,8.029999999999998,20,Men,4.2,4.2,4.2,4.1,4.0,1.7,1.5,Qualification,2005,2005-World Cup 8,Qualification,1.0,GAARDEN HANSEN Arild - NOR
SIMM Garrett - CAN - World Cup 8 - 2005 - Qualification,6.930000000000003,21,Men,3.9,4.2,3.7,4.1,3.8,1.8,1.7,Qualification,2005,2005-World Cup 8,Qualification,1.0,SIMM Garrett - CAN
DAUNFELDT Olle - SWE - World Cup 8 - 2005 - Qualification,6.329999999999995,22,Men,4.1,4.2,3.8,3.9,3.8,1.9,1.9,Qualification,2005,2005-World Cup 8,Qualification,1.0,DAUNFELDT Olle - SWE
TANNER Warren - CAN - World Cup 8 - 2005 - Qualification,5.4999999999999964,23,Men,4.1,4.1,4.3,3.9,4.0,1.4,1.6,Qualification,2005,2005-World Cup 8,Qualification,1.0,TANNER Warren - CAN
TYUMENTSEV Vladimir - RUS - World Cup 8 - 2005 - Qualification,5.260000000000002,24,Men,4.3,4.5,4.0,4.3,4.1,1.6,1.4,Qualification,2005,2005-World Cup 8,Qualification,1.0,TYUMENTSEV Vladimir - RUS
MARQUIS Vincent - CAN - World Cup 8 - 2005 - Qualification,4.930000000000003,25,Men,4.0,4.0,4.2,4.0,3.6,1.7,1.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,MARQUIS Vincent - CAN
OCHS Pierre - FRA - World Cup 8 - 2005 - Qualification,4.460000000000004,26,Men,3.3,3.3,3.2,3.6,3.8,2.0,1.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,OCHS Pierre - FRA
LASSILA Lauri - FIN - World Cup 8 - 2005 - Qualification,4.199999999999999,27,Men,4.1,3.9,4.1,4.1,3.6,0.9,0.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,LASSILA Lauri - FIN
ROBERTSON Michael - AUS - World Cup 8 - 2005 - Qualification,3.2999999999999936,28,Men,4.1,3.8,3.9,3.8,3.7,1.1,1.1,Qualification,2005,2005-World Cup 8,Qualification,1.0,ROBERTSON Michael - AUS
